Marketing Year,Week No,Commodity,Flow,Country,Port,Tons
2024/25,28,Yellow Maize,RSA Export,NAMIBIA,,1135
2024/25,28,Yellow Maize,RSA Export,ZIMBABWE,,9363
2024/25,29,White Maize,RSA Export,BOTSWANA,,4043
2024/25,29,White Maize,RSA Export,ESWATINI (SWAZILAND),,1297
2024/25,29,White Maize,RSA Export,LESOTHO,,653
2024/25,29,White Maize,RSA Export,MOZAMBIQUE,,681
2024/25,29,White Maize,RSA Export,NAMIBIA,,4505
2024/25,29,White Maize,RSA Export,ZIMBABWE,,15931
2024/25,29,Yellow Maize,RSA Export,BOTSWANA,,2308
2024/25,29,Yellow Maize,RSA Export,ESWATINI (SWAZILAND),,1545
2024/25,29,Yellow Maize,RSA Export,MOZAMBIQUE,,2032
2024/25,29,Yellow Maize,RSA Export,NAMIBIA,,1460
2024/25,29,Yellow Maize,RSA Export,ZIMBABWE,,8932
2024/25,30,White Maize,RSA Export,BOTSWANA,,3140
2024/25,30,White Maize,RSA Export,ESWATINI (SWAZILAND),,1381
2024/25,30,White Maize,RSA Export,LESOTHO,,507
2024/25,30,White Maize,RSA Export,MOZAMBIQUE,,3351
2024/25,30,White Maize,RSA Export,NAMIBIA,,4601
2024/25,30,White Maize,RSA Export,ZIMBABWE,,18548
2024/25,30,Yellow Maize,Import for RSA,BRAZIL,,43790
2024/25,30,Yellow Maize,Import per Harbour,,Cape Town,43790
2024/25,30,Yellow Maize,RSA Export,BOTSWANA,,1820
2024/25,30,Yellow Maize,RSA Export,ESWATINI (SWAZILAND),,2188
2024/25,30,Yellow Maize,RSA Export,MOZAMBIQUE,,4139
2024/25,30,Yellow Maize,RSA Export,NAMIBIA,,1506
2024/25,30,Yellow Maize,RSA Export,ZIMBABWE,,14005
2024/25,31,White Maize,RSA Export,BOTSWANA,,5033
2024/25,31,White Maize,RSA Export,ESWATINI (SWAZILAND),,2875
2024/25,31,White Maize,RSA Export,LESOTHO,,3401
2024/25,31,White Maize,RSA Export,MOZAMBIQUE,,1835
2024/25,31,White Maize,RSA Export,NAMIBIA,,4418
2024/25,31,White Maize,RSA Export,ZIMBABWE,,21804
2024/25,31,Yellow Maize,Import for RSA,BRAZIL,,10981
2024/25,31,Yellow Maize,Import per Harbour,,Port Elizabeth,10981
2024/25,31,Yellow Maize,RSA Export,BOTSWANA,,2819
2024/25,31,Yellow Maize,RSA Export,ESWATINI (SWAZILAND),,2301
2024/25,31,Yellow Maize,RSA Export,LESOTHO,,342
2024/25,31,Yellow Maize,RSA Export,MOZAMBIQUE,,2726
2024/25,31,Yellow Maize,RSA Export,NAMIBIA,,1826
2024/25,31,Yellow Maize,RSA Export,ZIMBABWE,,17372
2024/25,32,White Maize,RSA Export,BOTSWANA,,4035
2024/25,32,White Maize,RSA Export,ESWATINI (SWAZILAND),,3336
2024/25,32,White Maize,RSA Export,LESOTHO,,318
2024/25,32,White Maize,RSA Export,MOZAMBIQUE,,1643
2024/25,32,White Maize,RSA Export,NAMIBIA,,5354
2024/25,32,White Maize,RSA Export,ZIMBABWE,,18482
2024/25,32,Yellow Maize,Import for RSA,ARGENTINA,,10224
2024/25,32,Yellow Maize,Import per Harbour,,Port Elizabeth,10224
2024/25,32,Yellow Maize,RSA Export,BOTSWANA,,2531
2024/25,32,Yellow Maize,RSA Export,ESWATINI (SWAZILAND),,2385
2024/25,32,Yellow Maize,RSA Export,LESOTHO,,590
2024/25,32,Yellow Maize,RSA Export,MOZAMBIQUE,,2518
2024/25,32,Yellow Maize,RSA Export,NAMIBIA,,1054
2024/25,32,Yellow Maize,RSA Export,ZIMBABWE,,13914
2024/25,33,White Maize,RSA Export,BOTSWANA,,4002
2024/25,33,White Maize,RSA Export,ESWATINI (SWAZILAND),,1424
2024/25,33,White Maize,RSA Export,LESOTHO,,5
2024/25,33,White Maize,RSA Export,MOZAMBIQUE,,68
2024/25,33,White Maize,RSA Export,NAMIBIA,,5744
2024/25,33,White Maize,RSA Export,ZIMBABWE,,22821
2024/25,33,Yellow Maize,Import for RSA,ARGENTINA,,4247
2024/25,33,Yellow Maize,Import for RSA,BRAZIL,,30331
2024/25,33,Yellow Maize,Import per Harbour,,Cape Town,30331
2024/25,33,Yellow Maize,Import per Harbour,,Port Elizabeth,4247
2024/25,33,Yellow Maize,RSA Export,BOTSWANA,,1564
2024/25,33,Yellow Maize,RSA Export,ESWATINI (SWAZILAND),,1966
2024/25,33,Yellow Maize,RSA Export,LESOTHO,,70
2024/25,33,Yellow Maize,RSA Export,MOZAMBIQUE,,271
2024/25,33,Yellow Maize,RSA Export,NAMIBIA,,1212
2024/25,33,Yellow Maize,RSA Export,ZIMBABWE,,13315
2024/25,34,White Maize,RSA Export,BOTSWANA,,3258
2024/25,34,White Maize,RSA Export,ESWATINI (SWAZILAND),,2340
2024/25,34,White Maize,RSA Export,MOZAMBIQUE,,1626
2024/25,34,White Maize,RSA Export,NAMIBIA,,3627
2024/25,34,White Maize,RSA Export,ZIMBABWE,,22768
2024/25,34,Yellow Maize,Import for RSA,ARGENTINA,,9709
2024/25,34,Yellow Maize,Import for RSA,BRAZIL,,20605
2024/25,34,Yellow Maize,Import per Harbour,,Cape Town,20605
2024/25,34,Yellow Maize,Import per Harbour,,Port Elizabeth,9709
2024/25,34,Yellow Maize,RSA Export,BOTSWANA,,1269
2024/25,34,Yellow Maize,RSA Export,ESWATINI (SWAZILAND),,1479
2024/25,34,Yellow Maize,RSA Export,MOZAMBIQUE,,2253
2024/25,34,Yellow Maize,RSA Export,NAMIBIA,,889
2024/25,34,Yellow Maize,RSA Export,ZIMBABWE,,8985
2024/25,35,White Maize,RSA Export,BOTSWANA,,2570
2024/25,35,White Maize,RSA Export,ESWATINI (SWAZILAND),,1044
2024/25,35,White Maize,RSA Export,LESOTHO,,3533
2024/25,35,White Maize,RSA Export,MOZAMBIQUE,,257
2024/25,35,White Maize,RSA Export,NAMIBIA,,968
2024/25,35,White Maize,RSA Export,ZIMBABWE,,13883
2024/25,35,Yellow Maize,Import for RSA,ARGENTINA,,12498
2024/25,35,Yellow Maize,Import per Harbour,,Cape Town,6299
2024/25,35,Yellow Maize,Import per Harbour,,Port Elizabeth,6199
2024/25,35,Yellow Maize,RSA Export,BOTSWANA,,2950
2024/25,35,Yellow Maize,RSA Export,ESWATINI (SWAZILAND),,1125
2024/25,35,Yellow Maize,RSA Export,MOZAMBIQUE,,3481
2024/25,35,Yellow Maize,RSA Export,NAMIBIA,,719
2024/25,35,Yellow Maize,RSA Export,ZIMBABWE,,6783
2024/25,36,White Maize,RSA Export,BOTSWANA,,1426
2024/25,36,White Maize,RSA Export,ESWATINI (SWAZILAND),,350
2024/25,36,White Maize,RSA Export,MOZAMBIQUE,,393
2024/25,36,White Maize,RSA Export,NAMIBIA,,987
2024/25,36,White Maize,RSA Export,ZIMBABWE,,16959
2024/25,36,Yellow Maize,Import for RSA,ARGENTINA,,35061
2024/25,36,Yellow Maize,Import per Harbour,,Cape Town,11675
2024/25,36,Yellow Maize,Import per Harbour,,Durban,22306
2024/25,36,Yellow Maize,Import per Harbour,,Port Elizabeth,1080
2024/25,36,Yellow Maize,RSA Export,BOTSWANA,,546
2024/25,36,Yellow Maize,RSA Export,ESWATINI (SWAZILAND),,1861
2024/25,36,Yellow Maize,RSA Export,MOZAMBIQUE,,1012
2024/25,36,Yellow Maize,RSA Export,NAMIBIA,,698
2024/25,36,Yellow Maize,RSA Export,ZIMBABWE,,8354
2024/25,37,White Maize,Import for RSA,UNITED STATES,,21008
2024/25,37,White Maize,Import per Harbour,,Durban,21008
2024/25,37,White Maize,RSA Export,BOTSWANA,,5210
2024/25,37,White Maize,RSA Export,ESWATINI (SWAZILAND),,682
2024/25,37,White Maize,RSA Export,MOZAMBIQUE,,359
2024/25,37,White Maize,RSA Export,NAMIBIA,,3490
2024/25,37,White Maize,RSA Export,ZIMBABWE,,19526
2024/25,37,Yellow Maize,Import for RSA,ARGENTINA,,2594
2024/25,37,Yellow Maize,Import per Harbour,,Cape Town,2594
2024/25,37,Yellow Maize,RSA Export,BOTSWANA,,2791
2024/25,37,Yellow Maize,RSA Export,ESWATINI (SWAZILAND),,2325
2024/25,37,Yellow Maize,RSA Export,LESOTHO,,316
2024/25,37,Yellow Maize,RSA Export,MOZAMBIQUE,,2039
2024/25,37,Yellow Maize,RSA Export,NAMIBIA,,702
2024/25,37,Yellow Maize,RSA Export,ZIMBABWE,,13470
2024/25,38,White Maize,Export per Harbour,,Durban,10937
2024/25,38,White Maize,RSA Export,BOTSWANA,,3439
2024/25,38,White Maize,RSA Export,ESWATINI (SWAZILAND),,888
2024/25,38,White Maize,RSA Export,LESOTHO,,1861
2024/25,38,White Maize,RSA Export,MOZAMBIQUE,,11513
2024/25,38,White Maize,RSA Export,NAMIBIA,,4036
2024/25,38,White Maize,RSA Export,ZIMBABWE,,19597
2024/25,38,Yellow Maize,Import for RSA,ARGENTINA,,16075
2024/25,38,Yellow Maize,Import per Harbour,,Cape Town,2540
2024/25,38,Yellow Maize,Import per Harbour,,Port Elizabeth,13535
2024/25,38,Yellow Maize,RSA Export,BOTSWANA,,1282
2024/25,38,Yellow Maize,RSA Export,ESWATINI (SWAZILAND),,1231
2024/25,38,Yellow Maize,RSA Export,LESOTHO,,292
2024/25,38,Yellow Maize,RSA Export,MOZAMBIQUE,,1004
2024/25,38,Yellow Maize,RSA Export,NAMIBIA,,944
2024/25,38,Yellow Maize,RSA Export,ZIMBABWE,,10635
2024/25,39,White Maize,RSA Export,BOTSWANA,,292
2024/25,39,White Maize,RSA Export,ESWATINI (SWAZILAND),,2679
2024/25,39,White Maize,RSA Export,LESOTHO,,1836
2024/25,39,White Maize,RSA Export,MOZAMBIQUE,,828
2024/25,39,White Maize,RSA Export,NAMIBIA,,4663
2024/25,39,White Maize,RSA Export,ZIMBABWE,,19328
2024/25,39,Yellow Maize,Import for RSA,ARGENTINA,,10163
2024/25,39,Yellow Maize,Import per Harbour,,Cape Town,8897
2024/25,39,Yellow Maize,Import per Harbour,,Port Elizabeth,1266
2024/25,39,Yellow Maize,RSA Export,BOTSWANA,,36
2024/25,39,Yellow Maize,RSA Export,ESWATINI (SWAZILAND),,827
2024/25,39,Yellow Maize,RSA Export,LESOTHO,,400
2024/25,39,Yellow Maize,RSA Export,MOZAMBIQUE,,1230
2024/25,39,Yellow Maize,RSA Export,NAMIBIA,,1087
2024/25,39,Yellow Maize,RSA Export,ZIMBABWE,,10049
2024/25,40,White Maize,RSA Export,BOTSWANA,,2267
2024/25,40,White Maize,RSA Export,ESWATINI (SWAZILAND),,942
2024/25,40,White Maize,RSA Export,LESOTHO,,1124
2024/25,40,White Maize,RSA Export,MOZAMBIQUE,,608
2024/25,40,White Maize,RSA Export,NAMIBIA,,4552
2024/25,40,White Maize,RSA Export,ZIMBABWE,,24114
2024/25,40,Yellow Maize,Import for RSA,ARGENTINA,,112
2024/25,40,Yellow Maize,Import per Harbour,,Cape Town,112
2024/25,40,Yellow Maize,RSA Export,BOTSWANA,,3339
2024/25,40,Yellow Maize,RSA Export,ESWATINI (SWAZILAND),,331
2024/25,40,Yellow Maize,RSA Export,LESOTHO,,449
2024/25,40,Yellow Maize,RSA Export,MOZAMBIQUE,,3547
2024/25,40,Yellow Maize,RSA Export,NAMIBIA,,1626
2024/25,40,Yellow Maize,RSA Export,ZIMBABWE,,5959
2024/25,41,White Maize,Import for RSA,UNITED STATES,,9560
2024/25,41,White Maize,Import per Harbour,,Durban,20232
2024/25,41,White Maize,RSA Export,BOTSWANA,,3953
2024/25,41,White Maize,RSA Export,ESWATINI (SWAZILAND),,1505
2024/25,41,White Maize,RSA Export,LESOTHO,,955
2024/25,41,White Maize,RSA Export,MOZAMBIQUE,,820
2024/25,41,White Maize,RSA Export,NAMIBIA,,5913
2024/25,41,White Maize,RSA Export,ZIMBABWE,,21026
2024/25,41,Yellow Maize,Import for RSA,ARGENTINA,,35550
2024/25,41,Yellow Maize,Import per Harbour,,Cape Town,25000
2024/25,41,Yellow Maize,Import per Harbour,,Port Elizabeth,10550
2024/25,41,Yellow Maize,RSA Export,BOTSWANA,,2051
2024/25,41,Yellow Maize,RSA Export,ESWATINI (SWAZILAND),,1789
2024/25,41,Yellow Maize,RSA Export,LESOTHO,,218
2024/25,41,Yellow Maize,RSA Export,MOZAMBIQUE,,1287
2024/25,41,Yellow Maize,RSA Export,NAMIBIA,,1278
2024/25,41,Yellow Maize,RSA Export,ZIMBABWE,,6242
2024/25,42,White Maize,Import for RSA,UNITED STATES,,18663
2024/25,42,White Maize,Import per Harbour,,Durban,18663
2024/25,42,White Maize,RSA Export,BOTSWANA,,4048
2024/25,42,White Maize,RSA Export,ESWATINI (SWAZILAND),,1334
2024/25,42,White Maize,RSA Export,LESOTHO,,1237
2024/25,42,White Maize,RSA Export,MOZAMBIQUE,,992
2024/25,42,White Maize,RSA Export,NAMIBIA,,4896
2024/25,42,White Maize,RSA Export,ZIMBABWE,,17841
2024/25,42,Yellow Maize,Import for RSA,ARGENTINA,,59335
2024/25,42,Yellow Maize,Import per Harbour,,Cape Town,43790
2024/25,42,Yellow Maize,Import per Harbour,,Durban,13904
2024/25,42,Yellow Maize,Import per Harbour,,Port Elizabeth,1641
2024/25,42,Yellow Maize,RSA Export,BOTSWANA,,2214
2024/25,42,Yellow Maize,RSA Export,ESWATINI (SWAZILAND),,1799
2024/25,42,Yellow Maize,RSA Export,LESOTHO,,66
2024/25,42,Yellow Maize,RSA Export,MOZAMBIQUE,,1350
2024/25,42,Yellow Maize,RSA Export,NAMIBIA,,681
2024/25,42,Yellow Maize,RSA Export,ZAMBIA,,315
2024/25,42,Yellow Maize,RSA Export,ZIMBABWE,,4984
2024/25,43,White Maize,Import for RSA,UNITED STATES,,6948
2024/25,43,White Maize,Import per Harbour,,Durban,6948
2024/25,43,White Maize,RSA Export,BOTSWANA,,3254
2024/25,43,White Maize,RSA Export,ESWATINI (SWAZILAND),,1328
2024/25,43,White Maize,RSA Export,LESOTHO,,1446
2024/25,43,White Maize,RSA Export,MOZAMBIQUE,,1022
2024/25,43,White Maize,RSA Export,NAMIBIA,,4926
2024/25,43,White Maize,RSA Export,ZIMBABWE,,19263
2024/25,43,Yellow Maize,Import for RSA,ARGENTINA,,48996
2024/25,43,Yellow Maize,Import for RSA,UNITED STATES,,7512
2024/25,43,Yellow Maize,Import per Harbour,,Durban,39586
2024/25,43,Yellow Maize,Import per Harbour,,Port Elizabeth,18372
2024/25,43,Yellow Maize,RSA Export,BOTSWANA,,1162
2024/25,43,Yellow Maize,RSA Export,ESWATINI (SWAZILAND),,1994
2024/25,43,Yellow Maize,RSA Export,MOZAMBIQUE,,1108
2024/25,43,Yellow Maize,RSA Export,NAMIBIA,,1255
2024/25,43,Yellow Maize,RSA Export,ZAMBIA,,553
2024/25,43,Yellow Maize,RSA Export,ZIMBABWE,,5186
2024/25,44,White Maize,RSA Export,BOTSWANA,,3779
2024/25,44,White Maize,RSA Export,ESWATINI (SWAZILAND),,1401
2024/25,44,White Maize,RSA Export,LESOTHO,,2919
2024/25,44,White Maize,RSA Export,MOZAMBIQUE,,881
2024/25,44,White Maize,RSA Export,NAMIBIA,,5365
2024/25,44,White Maize,RSA Export,ZIMBABWE,,18371
2024/25,44,Yellow Maize,Export per Harbour,,Durban,301
2024/25,44,Yellow Maize,Import for RSA,ARGENTINA,,23333
2024/25,44,Yellow Maize,Import per Harbour,,Cape Town,14877
2024/25,44,Yellow Maize,Import per Harbour,,Port Elizabeth,8456
2024/25,44,Yellow Maize,RSA Export,BOTSWANA,,3906
2024/25,44,Yellow Maize,RSA Export,ESWATINI (SWAZILAND),,1595
2024/25,44,Yellow Maize,RSA Export,MADAGASCAR,,301
2024/25,44,Yellow Maize,RSA Export,MOZAMBIQUE,,562
2024/25,44,Yellow Maize,RSA Export,NAMIBIA,,1551
2024/25,44,Yellow Maize,RSA Export,ZIMBABWE,,7850
2024/25,45,White Maize,RSA Export,BOTSWANA,,3542
2024/25,45,White Maize,RSA Export,ESWATINI (SWAZILAND),,1088
2024/25,45,White Maize,RSA Export,LESOTHO,,1154
2024/25,45,White Maize,RSA Export,MOZAMBIQUE,,998
2024/25,45,White Maize,RSA Export,NAMIBIA,,5197
2024/25,45,White Maize,RSA Export,ZIMBABWE,,14482
2024/25,45,Yellow Maize,Import for RSA,ARGENTINA,,54317
2024/25,45,Yellow Maize,Import per Harbour,,Cape Town,24855
2024/25,45,Yellow Maize,Import per Harbour,,Durban,16144
2024/25,45,Yellow Maize,Import per Harbour,,Port Elizabeth,13804
2024/25,45,Yellow Maize,RSA Export,BOTSWANA,,2995
2024/25,45,Yellow Maize,RSA Export,ESWATINI (SWAZILAND),,1603
2024/25,45,Yellow Maize,RSA Export,LESOTHO,,358
2024/25,45,Yellow Maize,RSA Export,MOZAMBIQUE,,641
2024/25,45,Yellow Maize,RSA Export,NAMIBIA,,1364
2024/25,45,Yellow Maize,RSA Export,ZIMBABWE,,7213
2024/25,46,White Maize,RSA Export,BOTSWANA,,3025
2024/25,46,White Maize,RSA Export,ESWATINI (SWAZILAND),,2194
2024/25,46,White Maize,RSA Export,LESOTHO,,180
2024/25,46,White Maize,RSA Export,MOZAMBIQUE,,1304
2024/25,46,White Maize,RSA Export,NAMIBIA,,4062
2024/25,46,White Maize,RSA Export,ZIMBABWE,,17530
2024/25,46,Yellow Maize,Import for RSA,ARGENTINA,,30549
2024/25,46,Yellow Maize,Import per Harbour,,Cape Town,20392
2024/25,46,Yellow Maize,Import per Harbour,,Durban,4237
2024/25,46,Yellow Maize,Import per Harbour,,Port Elizabeth,5920
2024/25,46,Yellow Maize,RSA Export,BOTSWANA,,2103
2024/25,46,Yellow Maize,RSA Export,ESWATINI (SWAZILAND),,1513
2024/25,46,Yellow Maize,RSA Export,LESOTHO,,370
2024/25,46,Yellow Maize,RSA Export,MOZAMBIQUE,,1287
2024/25,46,Yellow Maize,RSA Export,NAMIBIA,,1324
2024/25,46,Yellow Maize,RSA Export,ZIMBABWE,,8860
2024/25,47,White Maize,Import for RSA,UNITED STATES,,17764
2024/25,47,White Maize,Import per Harbour,,Durban,17764
2024/25,47,White Maize,RSA Export,BOTSWANA,,3291
2024/25,47,White Maize,RSA Export,ESWATINI (SWAZILAND),,1538
2024/25,47,White Maize,RSA Export,LESOTHO,,416
2024/25,47,White Maize,RSA Export,MOZAMBIQUE,,1868
2024/25,47,White Maize,RSA Export,NAMIBIA,,2400
2024/25,47,White Maize,RSA Export,ZIMBABWE,,12108
2024/25,47,Yellow Maize,RSA Export,BOTSWANA,,1706
2024/25,47,Yellow Maize,RSA Export,ESWATINI (SWAZILAND),,1095
2024/25,47,Yellow Maize,RSA Export,LESOTHO,,5
2024/25,47,Yellow Maize,RSA Export,MOZAMBIQUE,,379
2024/25,47,Yellow Maize,RSA Export,NAMIBIA,,580
2024/25,47,Yellow Maize,RSA Export,ZIMBABWE,,6932
2024/25,48,White Maize,Import for RSA,UNITED STATES,,16548
2024/25,48,White Maize,Import per Harbour,,Durban,16548
2024/25,48,White Maize,RSA Export,BOTSWANA,,6963
2024/25,48,White Maize,RSA Export,ESWATINI (SWAZILAND),,2428
2024/25,48,White Maize,RSA Export,LESOTHO,,4114
2024/25,48,White Maize,RSA Export,MOZAMBIQUE,,1883
2024/25,48,White Maize,RSA Export,NAMIBIA,,4880
2024/25,48,White Maize,RSA Export,ZIMBABWE,,10596
2024/25,48,Yellow Maize,Import for RSA,ARGENTINA,,19546
2024/25,48,Yellow Maize,Import per Harbour,,Cape Town,13090
2024/25,48,Yellow Maize,Import per Harbour,,Port Elizabeth,6456
2024/25,48,Yellow Maize,RSA Export,BOTSWANA,,1961
2024/25,48,Yellow Maize,RSA Export,ESWATINI (SWAZILAND),,1091
2024/25,48,Yellow Maize,RSA Export,LESOTHO,,12
2024/25,48,Yellow Maize,RSA Export,MOZAMBIQUE,,524
2024/25,48,Yellow Maize,RSA Export,NAMIBIA,,523
2024/25,48,Yellow Maize,RSA Export,ZIMBABWE,,8324
2024/25,49,White Maize,RSA Export,BOTSWANA,,4922
2024/25,49,White Maize,RSA Export,ESWATINI (SWAZILAND),,1270
2024/25,49,White Maize,RSA Export,LESOTHO,,990
2024/25,49,White Maize,RSA Export,MOZAMBIQUE,,1075
2024/25,49,White Maize,RSA Export,NAMIBIA,,838
2024/25,49,White Maize,RSA Export,ZIMBABWE,,11474
2024/25,49,Yellow Maize,Import for RSA,ARGENTINA,,19157
2024/25,49,Yellow Maize,Import per Harbour,,Cape Town,19157
2024/25,49,Yellow Maize,RSA Export,BOTSWANA,,815
2024/25,49,Yellow Maize,RSA Export,ESWATINI (SWAZILAND),,1709
2024/25,49,Yellow Maize,RSA Export,MOZAMBIQUE,,1044
2024/25,49,Yellow Maize,RSA Export,NAMIBIA,,130
2024/25,49,Yellow Maize,RSA Export,ZIMBABWE,,4452
2024/25,50,White Maize,Export per Harbour,,Durban,10671
2024/25,50,White Maize,Import for RSA,UNITED STATES,,28768
2024/25,50,White Maize,Import per Harbour,,Durban,39938
2024/25,50,White Maize,RSA Export,BOTSWANA,,3383
2024/25,50,White Maize,RSA Export,ESWATINI (SWAZILAND),,536
2024/25,50,White Maize,RSA Export,LESOTHO,,2170
2024/25,50,White Maize,RSA Export,MOZAMBIQUE,,11167
2024/25,50,White Maize,RSA Export,NAMIBIA,,1505
2024/25,50,White Maize,RSA Export,ZIMBABWE,,9193
2024/25,50,Yellow Maize,Import for RSA,ARGENTINA,,9343
2024/25,50,Yellow Maize,Import per Harbour,,Cape Town,3145
2024/25,50,Yellow Maize,Import per Harbour,,Durban,6198
2024/25,50,Yellow Maize,RSA Export,BOTSWANA,,1661
2024/25,50,Yellow Maize,RSA Export,ESWATINI (SWAZILAND),,1791
2024/25,50,Yellow Maize,RSA Export,LESOTHO,,15
2024/25,50,Yellow Maize,RSA Export,MOZAMBIQUE,,527
2024/25,50,Yellow Maize,RSA Export,NAMIBIA,,48
2024/25,50,Yellow Maize,RSA Export,ZIMBABWE,,3353
2024/25,51,White Maize,RSA Export,BOTSWANA,,2007
2024/25,51,White Maize,RSA Export,ESWATINI (SWAZILAND),,420
2024/25,51,White Maize,RSA Export,LESOTHO,,1129
2024/25,51,White Maize,RSA Export,MOZAMBIQUE,,1171
2024/25,51,White Maize,RSA Export,NAMIBIA,,949
2024/25,51,White Maize,RSA Export,ZIMBABWE,,7665
2024/25,51,Yellow Maize,Import for RSA,ARGENTINA,,16353
2024/25,51,Yellow Maize,Import per Harbour,,Port Elizabeth,16353
2024/25,51,Yellow Maize,RSA Export,BOTSWANA,,949
2024/25,51,Yellow Maize,RSA Export,ESWATINI (SWAZILAND),,531
2024/25,51,Yellow Maize,RSA Export,MOZAMBIQUE,,603
2024/25,51,Yellow Maize,RSA Export,NAMIBIA,,113
2024/25,51,Yellow Maize,RSA Export,ZIMBABWE,,5017
2024/25,52,White Maize,RSA Export,BOTSWANA,,3373
2024/25,52,White Maize,RSA Export,ESWATINI (SWAZILAND),,2910
2024/25,52,White Maize,RSA Export,LESOTHO,,1547
2024/25,52,White Maize,RSA Export,MOZAMBIQUE,,1511
2024/25,52,White Maize,RSA Export,NAMIBIA,,576
2024/25,52,White Maize,RSA Export,ZIMBABWE,,10311
2024/25,52,Yellow Maize,RSA Export,BOTSWANA,,2621
2024/25,52,Yellow Maize,RSA Export,ESWATINI (SWAZILAND),,6784
2024/25,52,Yellow Maize,RSA Export,LESOTHO,,23
2024/25,52,Yellow Maize,RSA Export,MOZAMBIQUE,,1198
2024/25,52,Yellow Maize,RSA Export,NAMIBIA,,281
2024/25,52,Yellow Maize,RSA Export,ZIMBABWE,,8977
2025/26,1,White Maize,RSA Export,BOTSWANA,,688
2025/26,1,White Maize,RSA Export,ESWATINI (SWAZILAND),,512
2025/26,1,White Maize,RSA Export,LESOTHO,,524
2025/26,1,White Maize,RSA Export,MOZAMBIQUE,,322
2025/26,1,White Maize,RSA Export,NAMIBIA,,185
2025/26,1,White Maize,RSA Export,ZIMBABWE,,627
2025/26,1,Yellow Maize,RSA Export,BOTSWANA,,28
2025/26,1,Yellow Maize,RSA Export,ESWATINI (SWAZILAND),,2016
2025/26,1,Yellow Maize,RSA Export,MOZAMBIQUE,,379
2025/26,1,Yellow Maize,RSA Export,NAMIBIA,,30
2025/26,1,Yellow Maize,RSA Export,ZIMBABWE,,2288
2025/26,2,White Maize,RSA Export,BOTSWANA,,2070
2025/26,2,White Maize,RSA Export,ESWATINI (SWAZILAND),,1349
2025/26,2,White Maize,RSA Export,NAMIBIA,,705
2025/26,2,White Maize,RSA Export,ZIMBABWE,,2478
2025/26,2,Yellow Maize,RSA Export,BOTSWANA,,522
2025/26,2,Yellow Maize,RSA Export,ESWATINI (SWAZILAND),,1758
2025/26,2,Yellow Maize,RSA Export,MOZAMBIQUE,,1046
2025/26,2,Yellow Maize,RSA Export,NAMIBIA,,75
2025/26,2,Yellow Maize,RSA Export,ZIMBABWE,,3883
2025/26,3,White Maize,RSA Export,BOTSWANA,,2629
2025/26,3,White Maize,RSA Export,ESWATINI (SWAZILAND),,1836
2025/26,3,White Maize,RSA Export,LESOTHO,,178
2025/26,3,White Maize,RSA Export,MOZAMBIQUE,,510
2025/26,3,White Maize,RSA Export,NAMIBIA,,707
2025/26,3,White Maize,RSA Export,ZIMBABWE,,2979
2025/26,3,Yellow Maize,RSA Export,BOTSWANA,,308
2025/26,3,Yellow Maize,RSA Export,ESWATINI (SWAZILAND),,2633
2025/26,3,Yellow Maize,RSA Export,LESOTHO,,207
2025/26,3,Yellow Maize,RSA Export,MOZAMBIQUE,,1430
2025/26,3,Yellow Maize,RSA Export,NAMIBIA,,1010
2025/26,3,Yellow Maize,RSA Export,ZIMBABWE,,4304
2025/26,4,White Maize,RSA Export,BOTSWANA,,1576
2025/26,4,White Maize,RSA Export,ESWATINI (SWAZILAND),,1869
2025/26,4,White Maize,RSA Export,LESOTHO,,1393
2025/26,4,White Maize,RSA Export,MOZAMBIQUE,,540
2025/26,4,White Maize,RSA Export,NAMIBIA,,24
2025/26,4,White Maize,RSA Export,ZIMBABWE,,5772
2025/26,4,Yellow Maize,RSA Export,BOTSWANA,,1070
2025/26,4,Yellow Maize,RSA Export,ESWATINI (SWAZILAND),,2010
2025/26,4,Yellow Maize,RSA Export,LESOTHO,,8
2025/26,4,Yellow Maize,RSA Export,MOZAMBIQUE,,1384
2025/26,4,Yellow Maize,RSA Export,NAMIBIA,,1408
2025/26,4,Yellow Maize,RSA Export,ZIMBABWE,,6552
2025/26,5,White Maize,RSA Export,BOTSWANA,,2472
2025/26,5,White Maize,RSA Export,ESWATINI (SWAZILAND),,1261
2025/26,5,White Maize,RSA Export,LESOTHO,,2146
2025/26,5,White Maize,RSA Export,MOZAMBIQUE,,823
2025/26,5,White Maize,RSA Export,NAMIBIA,,233
2025/26,5,White Maize,RSA Export,ZIMBABWE,,7802
2025/26,5,Yellow Maize,Export per Harbour,,Durban,713
2025/26,5,Yellow Maize,RSA Export,BOTSWANA,,2293
2025/26,5,Yellow Maize,RSA Export,ESWATINI (SWAZILAND),,957
2025/26,5,Yellow Maize,RSA Export,LESOTHO,,79
2025/26,5,Yellow Maize,RSA Export,MOZAMBIQUE,,3057
2025/26,5,Yellow Maize,RSA Export,NAMIBIA,,1557
2025/26,5,Yellow Maize,RSA Export,SRI LANKA,,713
2025/26,5,Yellow Maize,RSA Export,ZIMBABWE,,10060
2025/26,6,White Maize,RSA Export,BOTSWANA,,3113
2025/26,6,White Maize,RSA Export,ESWATINI (SWAZILAND),,1825
2025/26,6,White Maize,RSA Export,LESOTHO,,1404
2025/26,6,White Maize,RSA Export,MOZAMBIQUE,,107
2025/26,6,White Maize,RSA Export,ZIMBABWE,,1633
